,close,Prediction,Ratio
0,63.150002,63.900002,1.1876484184434322
1,63.900002,65.0,1.7214365658392294
2,65.0,64.849998,-0.23077230769230628
3,64.849998,63.450001,-2.15882350528368
4,63.450001,63.799999,0.5516122844505533
5,63.799999,62.349998,-2.272728875748098
6,62.349998,62.0,-0.5613440436678108
7,62.0,62.25,0.40322580645162365
8,62.25,62.25,0.0
9,62.25,62.400002,0.24096706827310133
10,62.400002,63.599998,1.9230704511836283
11,63.599998,63.25,-0.5503113380601055
12,63.25,63.400002,0.23715731225295578
13,63.400002,63.900002,0.7886435082446797
14,63.900002,64.849998,1.4866916592584767
15,64.849998,64.699997,-0.23130455609267075
16,64.699997,65.550003,1.3137651304682585
17,65.550003,65.300003,-0.38138823578696135
18,65.300003,65.050003,-0.38284837444800823
19,65.050003,66.0,1.4604103861455497
20,66.0,65.75,-0.37878787878787845
21,65.75,65.949997,0.3041779467680472
22,65.949997,65.949997,0.0
23,65.949997,65.5,-0.6823305844881222
24,65.5,65.5,0.0
25,65.5,65.900002,0.6106900763358736
26,65.900002,64.550003,-2.0485568422289213
27,64.550003,64.199997,-0.5422246068679581
28,64.199997,63.75,-0.7009299392957802
29,63.75,63.299999,-0.7058839215686286
30,63.299999,63.200001,-0.15797472603436002
31,63.200001,63.299999,0.15822468104074172
32,63.299999,64.300003,1.579785175036097
33,64.300003,65.550003,1.9440123509792073
34,65.550003,65.400002,-0.22883446702512966
35,65.400002,64.099998,-1.9877736395176315
36,64.099998,63.650002,-0.7020218627775909
37,63.650002,62.900002,-1.1783188946325573
38,62.900002,62.150002,-1.1923688015145095
39,62.150002,62.25,0.160897822658157
40,62.25,61.599998,-1.0441799196787116
41,61.599998,61.150002,-0.7305130107309377
42,61.150002,62.349998,1.9623809660709313
43,62.349998,61.400002,-1.5236504097401848
44,61.400002,62.299999,1.4657931118634115
45,62.299999,62.299999,0.0
46,62.299999,62.599998,0.48153933357206746
47,62.599998,61.950001,-1.0383338989882973
48,61.950001,61.950001,0.0
49,61.950001,62.799999,1.3720710028721328
50,62.799999,61.950001,-1.353500021552545
51,61.950001,61.200001,-1.2106537334842016
52,61.200001,62.400002,1.9607859156734353
53,62.400002,62.299999,-0.16026121281214056
54,62.299999,62.400002,0.1605184616455535
55,62.400002,61.75,-1.0416698384080214
56,61.75,62.5,1.2145748987854255
57,62.5,61.5,-1.6000000000000014
58,61.5,60.75,-1.2195121951219523
59,60.75,60.549999,-0.32921975308641827
60,60.549999,59.849998,-1.1560710347823466
61,59.849998,59.400002,-0.7518730409982632
62,59.400002,59.450001,0.08417339783928224
63,59.450001,60.349998,1.5138721360156149
64,60.349998,61.049999,1.15990227539029
65,61.049999,60.75,-0.49139886144797806
66,60.75,60.650002,-0.16460576131687166
67,60.650002,60.799999,0.2473157379285773
68,60.799999,60.900002,0.16447862112629608
69,60.900002,61.200001,0.49260917922466785
70,61.200001,61.599998,0.6535898586014666
71,61.599998,61.450001,-0.24350163128251667
72,61.450001,61.0,-0.7323043005320717
73,61.0,60.549999,-0.7377065573770492
74,60.549999,60.75,0.3303071896004539
75,60.75,59.549999,-1.9753102880658457
76,59.549999,59.049999,-0.8396305766520618
77,59.049999,58.450001,-1.0160846912122712
78,58.450001,57.349998,-1.88195548533866
79,57.349998,57.450001,0.17437315342190285
80,57.450001,56.549999,-1.566583088484197
81,56.549999,56.5,-0.08841556301353304
82,56.5,57.150002,1.1504460176991138
83,57.150002,56.700001,-0.7874032970287548
84,56.700001,56.700001,0.0
85,56.700001,57.099998,0.7054620686867352
86,57.099998,57.25,0.2627005345954725
87,57.25,55.900002,-2.35807510917031
88,55.900002,55.799999,-0.17889623689101297
89,55.799999,56.549999,1.3440860455929293
90,56.549999,57.549999,1.76834662720331
91,57.549999,57.0,-0.9556889827226578
92,57.0,57.25,0.43859649122806044
93,57.25,57.549999,0.524015720524007
94,57.549999,59.0,2.5195500003396987
95,59.0,59.59,1.0000000000000009
96,59.59,59.549999,-0.0671270347373798
97,59.549999,59.349998,-0.3358539099219793
98,59.349998,58.950001,-0.673962954472207
99,58.950001,59.0,0.08481594427793837
100,59.0,60.25,2.1186440677966045
101,60.25,59.950001,-0.4979236514522811
102,59.950001,60.900002,1.5846555198556267
103,60.900002,60.849998,-0.0821083716877391
104,60.849998,60.799999,-0.08216762800880018
105,60.799999,60.849998,0.08223519872097018
106,60.849998,60.299999,-0.9038603419510349
107,60.299999,61.099998,1.3266981977893666
108,61.099998,61.25,0.24550246302790235
109,61.25,61.849998,0.979588571428569
110,61.849998,62.349998,0.8084074634893357
111,62.349998,62.950001,0.9623143853188187
112,62.950001,63.099998,0.2382795831885609
113,63.099998,63.099998,0.0
114,63.099998,63.049999,-0.07923772041957822
115,63.049999,63.099998,0.07930055637273004
116,63.099998,63.25,0.2377210851892686
117,63.25,63.549999,0.47430671936758984
118,63.549999,64.0,0.708105439938711
119,64.0,63.049999,-1.4843765625000005
120,63.049999,63.599998,0.8723219805284899
121,63.599998,64.300003,1.1006368270640499
122,64.300003,64.699997,0.6220746210540584
123,64.699997,64.599998,-0.1545579669810393
124,64.599998,64.400002,-0.3095913408542206
125,64.400002,64.349998,-0.07764596032155957
126,64.349998,64.349998,0.0
127,64.349998,64.050003,-0.46619271068197854
128,64.050003,64.099998,0.0780562024329523
129,64.099998,63.650002,-0.7020218627775909
130,63.650002,64.699997,1.6496385970262706
131,64.699997,64.650002,-0.07727202831244728
132,64.650002,63.900002,-1.160092771536192
133,63.900002,62.400002,-2.347417766903981
134,62.400002,62.150002,-0.40064101279996267
135,62.150002,62.75,0.9654030260529911
136,62.75,63.0,0.3984063745019917
137,63.0,62.950001,-0.07936349206348892
138,62.950001,64.050003,1.7474217355453403
139,64.050003,64.25,0.31225135149486327
140,64.25,64.25,0.0
141,64.25,63.849998,-0.6225712062256861
142,63.849998,63.599998,-0.3915426904163688
143,63.599998,62.650002,-1.493704449487554
144,62.650002,62.950001,0.47884914672469137
145,62.950001,63.200001,0.39714058145925435
146,63.200001,63.25,0.07911234052038196
147,63.25,63.5,0.39525691699604515
148,63.5,63.400002,-0.157477165354325
149,63.400002,62.400002,-1.5772870164893704
150,62.400002,61.599998,-1.2820576512161064
151,61.599998,60.75,-1.379866927917761
152,60.75,60.099998,-1.0699621399177017
153,60.099998,60.200001,0.16639434829930355
154,60.200001,59.700001,-0.8305647702564034
155,59.700001,59.700001,0.0
156,59.700001,60.0,0.5025108793549338
157,60.0,59.849998,-0.25000333333333735
158,59.849998,59.799999,-0.0835405207532336
159,59.799999,59.150002,-1.0869515231931692
160,59.150002,59.599998,0.7607708956628656
161,59.599998,60.049999,0.755035260236081
162,60.049999,59.950001,-0.1665245656373826
163,59.950001,59.650002,-0.5004153377745513
164,59.650002,60.0,0.5867527045514631
165,60.0,62.0,3.3333333333333437
166,62.0,61.349998,-1.0483903225806501
167,61.349998,62.0,1.059497997049652
168,62.0,62.150002,0.24193870967741393
169,62.150002,62.599998,0.724048247013731
170,62.599998,63.150002,0.8786006670479463
171,63.150002,63.150002,0.0
172,63.150002,63.700001,0.8709405899939737
173,63.700001,63.700001,0.0
174,63.700001,63.849998,0.23547409363462446
175,63.849998,63.98,0.2036053313580366
176,63.98,64.050003,0.10941387933729452
177,64.050003,64.900002,1.3270865888952432
178,64.900002,65.25,0.5392881189741683
179,65.25,63.75,-2.298850574712641
180,63.75,64.150002,0.6274541176470638
181,64.150002,64.25,0.15588152280960887
182,64.25,63.349998,-1.4007813229572008
183,63.349998,64.050003,1.104980303235381
184,64.050003,64.5,0.7025713956640978
185,64.5,64.75,0.3875968992248069
186,64.75,64.949997,0.3088756756756794
187,64.949997,64.800003,-0.23093765500865615
188,64.800003,63.099998,-2.6234643847161565
189,63.099998,63.75,1.0301141372460965
190,63.75,64.0,0.39215686274509665
191,64.0,64.699997,1.093745312499994
192,64.699997,65.449997,1.1591963443213116
193,65.449997,66.25,1.2223117443382003
194,66.25,66.300003,0.07547622641510543
195,66.300003,66.099998,-0.3016666530165968
196,66.099998,64.900002,-1.8154251683941025
197,64.900002,65.699997,1.2326578972986724
198,65.699997,65.699997,0.0
199,65.699997,67.0,1.9786956763483632
200,67.0,67.599998,0.8955194029850677
201,67.599998,67.650002,0.07397041638965707
202,67.650002,67.699997,0.07390243683953468
203,67.699997,68.5,1.1816883832358238
204,68.5,69.150002,0.9489080291970708
205,69.150002,69.25,0.1446102633518409
206,69.25,69.199997,-0.07220649819494884
207,69.199997,69.550003,0.5057890392683229
208,69.550003,69.300003,-0.3594536149768346
209,69.300003,69.0,-0.4329047431642974
210,69.0,69.400002,0.5797130434782582
211,69.400002,69.699997,0.4322694399922389
212,69.699997,69.050003,-0.9325595810283804
213,69.050003,68.550003,-0.7241129301616356
214,68.550003,69.300003,1.0940918558384416
215,69.300003,69.300003,0.0
216,69.300003,68.75,-0.7936550882977622
217,68.75,68.900002,0.21818472727272997
218,68.900002,69.599998,1.0159593319024829
219,69.599998,70.050003,0.6465589266252625
220,70.050003,70.400002,0.4996416631131373
221,70.400002,70.599998,0.2840852192021126
222,70.599998,69.949997,-0.9206813291977811
223,69.949997,70.199997,0.35739815685766896
224,70.199997,70.349998,0.2136766473081142
225,70.349998,69.949997,-0.5685870808411431
226,69.949997,70.050003,0.14296784029883547
227,70.050003,69.900002,-0.2141341806937591
228,69.900002,69.199997,-1.0014377395869078
229,69.199997,68.699997,-0.7225433839252893
230,68.699997,69.400002,1.0189301754991442
231,69.400002,69.199997,-0.28819163434606887
232,69.199997,70.0,1.1560737495407647
233,70.0,70.099998,0.14285428571427783
234,70.099998,70.050003,-0.0713195455440574
235,70.050003,70.0,-0.071381867035758
236,70.0,69.400002,-0.8571400000000007
237,69.400002,69.050003,-0.5043213111146527
238,69.050003,69.150002,0.14482113780647232
239,69.150002,70.300003,1.663052735703463
240,70.300003,70.849998,0.7823541629151887
241,70.849998,71.849998,1.4114326439359948
242,71.849998,71.599998,-0.3479471217243457
243,71.599998,70.400002,-1.675972113853963
244,70.400002,69.790001,-0.8664786685659398
245,69.790001,68.849998,-1.3469021156770067
246,68.849998,68.849998,0.0
247,68.849998,68.449997,-0.5809745993020976
248,68.449997,71.0,3.7253515146246086
249,71.0,70.900002,-0.1408422535211229
250,70.900002,71.25,0.49365019764033846
251,71.25,71.400002,0.21052912280701275
252,71.400002,71.900002,0.7002800924291286
253,71.900002,71.0,-1.251741272552398
254,71.0,71.0,0.0
255,71.0,71.0,0.0
256,71.0,71.900002,1.2676084507042162
257,71.900002,70.949997,-1.3212864722868867
258,70.949997,71.449997,0.7047216647521504
259,71.449997,71.75,0.41987825415863433
260,71.75,71.5,-0.34843205574912606
261,71.5,71.699997,0.2797160839160817
262,71.699997,71.650002,-0.06972803639029301
263,71.650002,71.449997,-0.27914165305955585
264,71.449997,72.25,1.119668346522129
265,72.25,71.699997,-0.7612498269896295
266,71.699997,71.449997,-0.34867504945641503
267,71.449997,71.449997,0.0
268,71.449997,71.949997,0.6997900923634726
269,71.949997,72.349998,0.5559430391637088
270,72.349998,72.650002,0.4146565422157966
271,72.650002,72.599998,-0.06882862852501948
272,72.599998,72.699997,0.13773967321597524
273,72.699997,73.400002,0.9628679902146331
274,73.400002,73.0,-0.544961838011937
275,73.0,72.599998,-0.5479479452054847
276,72.599998,72.599998,0.0
277,72.599998,72.599998,0.0
278,72.599998,72.599998,0.0
279,72.599998,71.75,-1.1707961755040297
280,71.75,71.199997,-0.7665547038327558
281,71.199997,71.0,-0.2808946747567931
282,71.0,72.0,1.4084507042253502
283,72.0,72.349998,0.4861083333333349
284,72.349998,70.0,-3.248096841688919
285,70.0,72.0,2.857142857142847
286,72.0,70.050003,-2.7083291666666565
287,70.050003,70.099998,0.07137044662224312
288,70.099998,69.900002,-0.28530100671328995
289,69.900002,70.0,0.14305865112851368
290,70.0,70.199997,0.2857099999999946
291,70.199997,70.400002,0.284907419582936
292,70.400002,70.5,0.1420426096010674
293,70.5,71.449997,1.3475134751772977
294,71.449997,71.800003,0.4898614621355435
295,71.800003,71.400002,-0.5571044335471731
296,71.400002,71.349998,-0.07003361148365528
297,71.349998,71.75,0.5606194971442102
298,71.75,71.650002,-0.13937003484320032
299,71.650002,71.699997,0.06977669030630018
300,71.699997,72.0,0.41841424344830624
301,72.0,71.199997,-1.1111152777777855
302,71.199997,71.099998,-0.14044803962561803
303,71.099998,72.0,1.2658256333565543
304,72.0,72.0,0.0
305,72.0,72.900002,1.2500027777777811
306,72.900002,73.150002,0.3429355187123395
307,73.150002,72.849998,-0.41012165659271016
308,72.849998,72.949997,0.13726699072798
309,72.949997,73.099998,0.20562166712632113
310,73.099998,73.0,-0.1367961733733547
311,73.0,72.300003,-0.9588999999999959
312,72.300003,71.849998,-0.6224135288071864
313,71.849998,71.75,-0.13917606511276714
314,71.75,71.699997,-0.0696905923345037
315,71.699997,70.800003,-1.255221809841911
316,70.800003,70.550003,-0.3531073296705989
317,70.550003,70.800003,0.3543585958458495
318,70.800003,70.75,-0.0706257032220825
319,70.75,71.599998,1.2014106007067094
320,71.599998,71.25,-0.4888240360006679
321,71.25,71.800003,0.7719340350877291
322,71.800003,71.900002,0.13927436743979005
323,71.900002,71.849998,-0.06954659055503631
324,71.849998,72.5,0.9046653000602811
325,72.5,72.650002,0.20689931034483244
326,72.650002,72.449997,-0.2752993730131048
327,72.449997,72.400002,-0.06900621403751472
328,72.400002,72.400002,0.0
329,72.400002,73.150002,1.0359115735935953
330,73.150002,72.599998,-0.7518851469067611
331,72.599998,72.0,-0.8264435489378386
332,72.0,72.300003,0.41667083333334354
333,72.300003,72.150002,-0.2074702541851936
334,72.150002,71.949997,-0.27720719952302186
335,71.949997,72.150002,0.27797777392541967
336,72.150002,72.75,0.8315980365461328
337,72.75,73.300003,0.7560178694158148
338,73.300003,72.900002,-0.5457039340093894
339,72.900002,72.849998,-0.06859259071076984
340,72.849998,73.25,0.5490761990137649
341,73.25,73.300003,0.06826348122868087
342,73.300003,71.75,-2.114601550562012
343,71.75,72.0,0.34843205574912606
344,72.0,72.800003,1.1111152777777855
345,72.800003,72.949997,0.20603570579522668
346,72.949997,73.199997,0.3427004938739042
347,73.199997,73.900002,0.9562910227988164
348,73.900002,73.449997,-0.6089377372411997
349,73.449997,73.349998,-0.1361456828922636
350,73.349998,73.480003,0.1772392686363755
351,73.480003,73.099998,-0.5171543065941364
352,73.099998,73.25,0.20520110000550318
353,73.25,73.300003,0.06826348122868087
354,73.300003,73.099998,-0.2728581061586133
355,73.099998,73.150002,0.06840492663213738
356,73.150002,72.349998,-1.0936486372208232
357,72.349998,72.550003,0.276440919873977
358,72.550003,72.099998,-0.6202687545030172
359,72.099998,72.150002,0.06935367737457288
360,72.150002,72.449997,0.4157934742676783
361,72.449997,72.849998,0.5521063030547779
362,72.849998,72.050003,-1.0981400438748068
363,72.050003,72.0,-0.0694004134878412
364,72.0,72.5,0.694444444444442
365,72.5,73.0,0.6896551724137945
366,73.0,72.849998,-0.20548219178082583
367,72.849998,73.800003,1.3040563158285945
368,73.800003,74.0,0.27099863397024304
369,74.0,73.949997,-0.06757162162163155
370,73.949997,74.900002,1.2846586051923792
371,74.900002,74.199997,-0.9345860898641978
372,74.199997,74.349998,0.20215769011420193
373,74.349998,74.25,-0.13449630489565934
374,74.25,74.199997,-0.06734410774411614
375,74.199997,74.25,0.0673894905952599
376,74.25,74.0,-0.33670033670033517
377,74.0,73.900002,-0.13513243243242767
378,73.900002,73.699997,-0.27064275316258657
379,73.699997,74.650002,1.289016334695381
380,74.650002,74.400002,-0.33489617321108556
381,74.400002,74.099998,-0.4032311719561532
382,74.099998,74.199997,0.13495142064645638
383,74.199997,73.900002,-0.40430594626573724
384,73.900002,74.050003,0.20297834362710265
385,74.050003,74.400002,0.4726522428365021
386,74.400002,73.550003,-1.1424717434819431
387,73.550003,73.599998,0.06797416446060467
388,73.599998,73.599998,0.0
389,73.599998,72.800003,-1.0869497577975396
390,72.800003,72.800003,0.0
391,72.800003,73.5,0.9615343010356714
392,73.5,73.650002,0.20408435374150713
393,73.650002,74.349998,0.9504358194043272
394,74.349998,74.550003,0.2690047147008823
395,74.550003,74.5,-0.06707310259934651
396,74.5,74.550003,0.06711812080537616
397,74.550003,75.199997,0.8718899716207762
398,75.199997,75.550003,0.46543352920613845
399,75.550003,75.650002,0.13236134484335693
400,75.650002,75.150002,-0.6609385152428704
401,75.150002,75.699997,0.731862921307691
402,75.699997,75.949997,0.3302510038408535
403,75.949997,76.25,0.39500067393025695
404,76.25,76.5,0.3278688524590123
405,76.5,76.300003,-0.2614339869280946
406,76.300003,76.5,0.26211925574890493
407,76.5,76.5,0.0
408,76.5,76.300003,-0.2614339869280946
409,76.300003,75.900002,-0.5242476858093981
410,75.900002,75.849998,-0.06588142118889584
411,75.849998,76.050003,0.26368491136941064
412,76.050003,76.349998,0.39447072737130995
413,76.349998,76.300003,-0.06548133766813846
414,76.300003,77.0,0.91742722474073
415,77.0,76.949997,-0.0649389610389628
416,76.949997,76.5,-0.5847914458008363
417,76.5,76.900002,0.5228784313725532
418,76.900002,77.199997,0.39011052301403115
419,77.199997,77.330002,0.16840026561140142
420,77.330002,78.0,0.8664140471637438
421,78.0,77.949997,-0.06410641025641484
422,77.949997,77.949997,0.0
423,77.949997,78.25,0.38486595451696637
424,78.25,78.0,-0.31948881789137795
425,78.0,77.150002,-1.0897410256410223
426,77.150002,77.25,0.1296150322847689
427,77.25,76.849998,-0.5178019417475754
428,76.849998,76.900002,0.06506701535633486
429,76.900002,77.699997,1.0403055646214465
430,77.699997,78.550003,1.0939588581966087
431,78.550003,79.449997,1.1457593451651427
432,79.449997,79.550003,0.12587288077556824
433,79.550003,79.75,0.25141042420826487
434,79.75,79.699997,-0.06269968652038438
435,79.699997,81.400002,2.133005099109364
436,81.400002,81.300003,-0.12284889133048482
437,81.300003,80.550003,-0.9225091910513239
438,80.550003,80.650002,0.12414524677297756
439,80.650002,80.400002,-0.3099813934288598
440,80.400002,80.449997,0.06218283427406046
441,80.449997,80.0,-0.5593499276326797
442,80.0,80.75,0.9374999999999911
443,80.75,80.400002,-0.4334340557275551
444,80.400002,79.949997,-0.5597076975197179
445,79.949997,80.349998,0.5003139649899069
446,80.349998,81.550003,1.493472345823843
447,81.550003,81.550003,0.0
448,81.550003,82.199997,0.797049633462299
449,82.199997,82.050003,-0.18247445921438787
450,82.050003,82.199997,0.18280803719166183
451,82.199997,82.400002,0.24331509403827667
452,82.400002,82.699997,0.3640715931050531
453,82.699997,82.650002,-0.06045344838403466
454,82.650002,82.099998,-0.6654615688938548
455,82.099998,82.300003,0.2436114553864055
456,82.300003,82.449997,0.1822527272568708
457,82.449997,82.150002,-0.36385083191694534
458,82.150002,83.0,1.0346901756618232
459,83.0,82.099998,-1.0843397590361459
460,82.099998,81.349998,-0.9135201196959875
461,81.349998,81.800003,0.5531714948536326
462,81.800003,82.5,0.8557420224055479
463,82.5,82.199997,-0.3636400000000095
464,82.199997,82.349998,0.18248297502978517
465,82.349998,82.949997,0.728596253274949
466,82.949997,82.900002,-0.060271249919385816
467,82.900002,82.150002,-0.9047044413822758
468,82.150002,81.599998,-0.6695118522334287
469,81.599998,81.25,-0.42891912815977706
470,81.25,80.75,-0.6153846153846176
471,80.75,81.300003,0.6811182662538773
472,81.300003,81.0,-0.3690073664572968
473,81.0,81.650002,0.8024716049382707
474,81.650002,81.150002,-0.6123698564024505
475,81.150002,81.050003,-0.1232273537097317
476,81.050003,81.849998,0.9870388283637732
477,81.849998,81.75,-0.12217226932613734
478,81.75,82.550003,0.9785969418960372
479,82.550003,82.699997,0.18170078079826624
480,82.699997,82.550003,-0.1813712278611046
481,82.550003,82.300003,-0.30284674853373605
482,82.300003,82.699997,0.4860194233528681
483,82.699997,82.949997,0.30229747166738985
484,82.949997,83.0,0.060280894283826214
485,83.0,82.849998,-0.18072530120482044
486,82.849998,82.949997,0.12069885626309063
487,82.949997,82.599998,-0.42193973798455575
488,82.599998,82.25,-0.42372640251153726
489,82.25,82.699997,0.5471088145896585
490,82.699997,82.550003,-0.1813712278611046
491,82.550003,82.849998,0.3634100413055119
492,82.849998,82.300003,-0.6638443129473481
493,82.300003,82.349998,0.06074726388527463
494,82.349998,82.349998,0.0
495,82.349998,83.150002,0.9714681474552123
496,83.150002,82.75,-0.4810607220430363
497,82.75,82.199997,-0.6646561933534745
498,82.199997,82.699997,0.6082725282824608
499,82.699997,81.599998,-1.330107666146585
500,81.599998,80.949997,-0.7965698724649473
501,80.949997,80.300003,-0.8029574108569637
502,80.300003,80.699997,0.4981245143913515
503,80.699997,80.400002,-0.3717410299284074
504,80.400002,80.650002,0.3109452658968781
505,80.650002,81.5,1.0539342578069544
506,81.5,81.5,0.0
507,81.5,81.849998,0.4294453987730096
508,81.849998,82.099998,0.305436782050994
509,82.099998,83.400002,1.5834397462470173
510,83.400002,84.199997,0.9592265957020008
511,84.199997,84.050003,-0.17814014886484708
512,84.050003,84.5,0.5353920094446574
513,84.5,84.300003,-0.2366828402366794
514,84.300003,84.599998,0.35586594225862633
515,84.599998,84.900002,0.3546146655937221
516,84.900002,84.550003,-0.4122485179682278
517,84.550003,84.5,-0.05914015165676689
518,84.5,84.400002,-0.11834082840236348
519,84.400002,84.349998,-0.059246444093685735
520,84.349998,84.25,-0.11855127726262404
521,84.25,84.300003,0.05935074183975875
522,84.300003,84.949997,0.7710486083849721
523,84.949997,85.199997,0.29429076966300816
524,85.199997,85.099998,-0.11736972244259514
525,85.099998,84.800003,-0.35252057232715295
526,84.800003,84.699997,-0.11793159960148403
527,84.699997,84.849998,0.17709681855124781
528,84.849998,85.300003,0.530353577615883
529,85.300003,84.949997,-0.41032354946107796
530,84.949997,84.400002,-0.6474338074432096
531,84.400002,84.550003,0.177726299106018
532,84.550003,84.300003,-0.29568301730279467
533,84.300003,84.150002,-0.1779371229678417
534,84.150002,83.300003,-1.0100997977397497
535,83.300003,83.599998,0.3601380422519229
536,83.599998,84.349998,0.8971292080652837
537,84.349998,84.0,-0.4149353981016124
538,84.0,84.75,0.8928571428571397
539,84.75,85.150002,0.471978761061953
540,85.150002,85.199997,0.05871403267847519
541,85.199997,85.150002,-0.05867957953096248
542,85.150002,84.150002,-1.1743980933787923
543,84.150002,83.599998,-0.653599509124192
544,83.599998,83.699997,0.11961603156975809
545,83.699997,82.25,-1.7323740166920176
546,82.25,82.599998,0.4255294832826717
547,82.599998,82.900002,0.3632009773172129
548,82.900002,82.25,-0.7840795950764923
549,82.25,80.849998,-1.7021300911854165
550,80.849998,80.900002,0.061847867949227364
551,80.900002,80.900002,0.0
552,80.900002,81.5,0.7416538753608481
553,81.5,80.949997,-0.6748503067484757
554,80.949997,81.0,0.061770230825342054
555,81.0,81.75,0.92592592592593
556,81.75,81.099998,-0.7951094801223246
557,81.099998,81.199997,0.12330333226395762
558,81.199997,80.800003,-0.49260346647548303
559,80.800003,81.050003,0.3094059291062212
560,81.050003,81.0,-0.061694013755930754
561,81.0,81.300003,0.37037407407407574
562,81.300003,81.449997,0.18449445813673027
563,81.449997,80.650002,-0.9821915647216017
564,80.650002,80.900002,0.3099813934288598
565,80.900002,81.699997,0.988868949595334
566,81.699997,82.150002,0.5508017338115678
567,82.150002,82.599998,0.5477735715697207
568,82.599998,83.349998,0.9079903367552156
569,83.349998,83.5,0.1799664110369914
570,83.5,83.75,0.29940119760478723
571,83.75,84.099998,0.41790805970149947
572,84.099998,84.150002,0.05945778976117477
573,84.150002,83.75,-0.47534401722295616
574,83.75,83.400002,-0.41790805970148837
575,83.400002,84.099998,0.8393237208795146
576,84.099998,84.650002,0.6539881249462143
577,84.650002,85.0,0.4134648455176748
578,85.0,85.150002,0.17647294117646428
579,85.150002,86.300003,1.3505589817837116
580,86.300003,87.150002,0.9849350758423414
581,87.150002,87.949997,0.9179517861628961
582,87.949997,88.300003,0.3979602182362818
583,88.300003,87.199997,-1.2457598670749803
584,87.199997,87.449997,0.28669725756986786
585,87.449997,87.5,0.05717896136692158
586,87.5,85.550003,-2.2285679999999974
587,85.550003,84.550003,-1.1689070308974703
588,84.550003,84.650002,0.1182720241890367
589,84.650002,85.25,0.7087985656515361
590,85.25,84.900002,-0.4105548387096758
591,84.900002,83.599998,-1.531217867344692
592,83.599998,79.650002,-4.724875711121424
593,79.650002,80.650002,1.2554927493912738
594,80.650002,80.599998,-0.06200123838806526
595,80.599998,79.050003,-1.923070767321855
596,79.050003,79.699997,0.8222567682887982
597,79.699997,81.5,2.2584731088509447
598,81.5,81.0,-0.6134969325153339
599,81.0,82.0,1.2345679012345734
600,82.0,82.400002,0.4878073170731634
601,82.400002,82.349998,-0.0606844645464899
602,82.349998,81.75,-0.7285950389458451
603,81.75,81.150002,-0.7339425076452577
604,81.150002,80.75,-0.49291680855411135
605,80.75,82.150002,1.7337486068111474
606,82.150002,81.800003,-0.4260486810456765
607,81.800003,82.75,1.1613654830795017
608,82.75,82.849998,0.12084350453172021
609,82.849998,84.150002,1.5691056504310463
610,84.150002,84.949997,0.9506773392589984
611,84.949997,84.300003,-0.7651489381453325
612,84.300003,84.25,-0.05931553762815733
613,84.25,83.900002,-0.4154278931750688
614,83.900002,83.849998,-0.05959952182122974
615,83.849998,83.800003,-0.05962433058137595
616,83.800003,83.849998,0.059659902398800924
617,83.849998,83.550003,-0.3577757986350738
